Push My Luck,Words on Bathroom Walls (Original Motion Picture Soundtrack),The Chainsmokers,13,True,0.584,0.642,2,-6.415,1,0.0395,0.288,0.0,0.186,0.525,90.041,181844,4.0,2020-08-21
Gentrified Utopia,How to Fake Your Own Death (Deluxe Edition),ECID,4,True,0.689,0.831,1,-7.257,1,0.0886,0.0592,0.0016,0.159,0.728,140.012,260613,4.0,2018-05-11
白米様,Hadashide Summer,Nogizaka46,5,True,0.548,0.914,9,-1.882,1,0.0528,0.224,0.0,0.0931,0.811,156.984,246853,4.0,2016-07-27
Decorations: The Island Spell,"Ireland, J.: Piano Works, Vol. 2 - Decorations / Sonatina / Leaves From A Child's Sketchbook","John Ireland, John Lenehan",6,True,0.135,0.0124,1,-31.073,1,0.0489,0.994,0.931,0.0598,0.0343,79.562,226267,3.0,1999-04-29
Well for Zoë,Wells for Zoë - Water for Life,"Karine Polwart, ""Tim OBrien""",1,True,0.544,0.376,7,-8.392,1,0.0263,0.672,0.0,0.29,0.324,141.045,214760,4.0,2008-01-13
Facing The Wind,The Marble Index,Nico,5,True,0.374,0.439,6,-16.867,0,0.0402,0.791,0.0084,0.169,0.0811,94.248,295933,4.0,1968-11-01
Christmas,Don Quillion,Lil Quill,8,True,0.899,0.488,2,-10.214,1,0.389,0.0417,0.0,0.113,0.638,148.097,156003,4.0,2020-01-14
Nothing To It - Intro,Made & Played,Wayne Henderson,2,True,0.0,0.104,7,-25.122,1,0.0,0.935,0.0,0.183,0.0,0.0,10987,0.0,2006-08-17
Somehow,East Wind,Timothy Cooper,21,True,0.404,0.155,8,-16.303,1,0.0353,0.988,0.94,0.114,0.141,71.144,197160,3.0,2008-04-04
Long Time Gone,Odetta Sings Dylan,Odetta,9,True,0.504,0.317,7,-13.143,0,0.0508,0.851,0.0006,0.106,0.451,84.002,223040,4.0,1965-01-01
"Robert's Theme (From ""Lionheart"")",Goldsmith Conducts Goldsmith,Philharmonia,11,True,0.183,0.359,0,-13.082,0,0.0318,0.674,0.67,0.1,0.265,86.193,247907,4.0,2002-03-26
A Very Busy Kiki,Kiki's Delivery Service Soundtrack Music Collection,Joe Hisaishi,9,True,0.639,0.359,2,-13.996,1,0.0285,0.286,0.0,0.323,0.925,109.064,79787,3.0,1989-08-10
An American in Paris: Home Blues (Arranged for Piano Ensemble and Trumpet),Browns In Blue,"George Gershwin, The 5 Browns",15,True,0.261,0.234,5,-14.982,1,0.0329,0.992,0.936,0.156,0.148,79.254,481813,4.0,2007-10-01
Lie To You,Blues In Colour,Steve Strongman,9,True,0.678,0.741,9,-6.104,1,0.0432,0.463,0.0,0.0729,0.97,133.971,161653,4.0,2009-06-22
Providence,i have nothing,If Thousands,3,True,0.077,0.0238,3,-19.828,1,0.0381,0.796,0.855,0.111,0.0337,78.803,264413,4.0,2005-01-01
Wake Me Up When September Ends,Vitamin String Quartet Performs Green Day's American Idiot,Vitamin String Quartet,11,True,0.102,0.257,7,-12.972,1,0.0423,0.904,0.862,0.123,0.0592,79.119,179160,3.0,2009-03-30
Marathon,Wrath for the Ages,War Dance,2,True,0.662,0.84,7,-5.316,1,0.0549,0.0745,0.0189,0.194,0.464,94.97,343284,4.0,2015-01-11
Band Whore,The Best Of Shat: The Cunt Chronicles,Shat,7,True,0.378,0.456,1,-5.039,1,0.0423,0.194,0.0001,0.217,0.413,196.494,40467,3.0,2002-01-01
Hei rakas,Draaman kaari viehättää,BEHM,10,True,0.681,0.411,11,-10.32,0,0.0283,0.43,0.0,0.135,0.243,115.031,211671,4.0,2020-09-18
Hocus Pocus,Inner Landscapes,Christel Veraart,1,True,0.556,0.294,0,-14.043,0,0.0325,0.818,0.0001,0.0841,0.785,174.002,204080,4.0,2011-10-21
Strangely in Love,The Rendezvous,Austin Wintory,15,True,0.227,0.17,9,-19.699,1,0.0475,0.904,0.905,0.16,0.0741,89.635,106646,4.0,2017-11-01
Braids,A World Away,Ekali,3,True,0.522,0.722,6,-5.725,1,0.0506,0.0774,0.0024,0.113,0.0782,142.115,165634,4.0,2020-01-24
Para No Decirte Adiós,El Mundo Se Equivoca,La Quinta Estacion,4,True,0.538,0.837,0,-4.36,1,0.0531,0.248,0.0,0.186,0.82,92.865,214747,4.0,2006-08-15
"4 Songs, Op. 86: No. 1. Rodina slyshit (The Motherland Hears)","Shostakovich, D.: Songs (Complete), Vol. 1 - Vocal Cycles of the Fifties (1950-1956)","Dmitri Shostakovich, Victoria Evtodieva",3,True,0.396,0.106,0,-17.679,1,0.0521,0.982,0.0,0.0978,0.186,94.513,156387,3.0,2002-01-01
Los Angeles,Women In Music Pt. III,HAIM,1,True,0.713,0.691,11,-5.011,1,0.0381,0.0311,0.0009,0.0987,0.517,99.968,200000,4.0,2020-06-26
Boom,Dreams and Nightmares,Taylor Pursley,9,True,0.622,0.573,11,-10.971,0,0.0414,0.0034,0.355,0.234,0.152,144.027,133438,4.0,2020-10-02
Now You Think You Know,The Best Of Smokie,Smokie,13,True,0.827,0.557,0,-10.055,1,0.0317,0.0713,0.075,0.243,0.8,128.103,206533,4.0,1997-04-07
"Quintet for Clarinet, Horn and Piano Trio in D Major: IV. Finale: Allegro molto","Vaughan Williams: Piano Quintet, Quintet in D Major, & 6 Studies in English Folk Song","Ralph Vaughan Williams, Tim Jackson",8,True,0.42,0.0708,2,-22.561,1,0.0398,0.989,0.581,0.134,0.304,133.83,390840,4.0,2014-05-06
Two Way Action,The Swimming Hour,Andrew Bird,1,True,0.599,0.724,2,-4.954,1,0.0363,0.0071,0.0001,0.245,0.426,120.877,283400,4.0,2001-04-03
Allnighter,Love Is Struggling,Naommon,3,True,0.632,0.854,9,-7.14,1,0.0678,0.0342,0.0007,0.0407,0.811,125.034,346347,4.0,2009-02-21
"Requiem in D Minor, K. 626: Requiem in D Minor, K. 626: VI. Recordare",Mozart: Requiem (Reconstruction of first performance),"Wolfgang Amadeus Mozart, Dunedin Consort",6,True,0.263,0.284,0,-15.992,1,0.0451,0.98,0.0003,0.104,0.084,80.308,291063,3.0,2014-03-31
Don't Worry Baby,Collected Additional Masters,Billy Joel,15,True,0.477,0.822,4,-8.501,0,0.0382,0.14,0.0,0.97,0.806,129.022,204427,4.0,2011-11-08
"English Folk Song Suite (arr. G. Jacob): I. March, ""Seventeen come Sunday""","Vaughan Williams, R.: Piano Concerto","Ralph Vaughan Williams, Gordon Jacob",10,True,0.464,0.0769,5,-19.753,0,0.0402,0.887,0.782,0.0599,0.639,119.326,170267,4.0,2009-11-17
My Sweet Baby,Get On Up,The Esquires,8,True,0.64,0.42,1,-13.353,1,0.0327,0.9,0.0,0.172,0.89,117.101,170093,4.0,1995-01-01
Red Devil,X Rated,Cherry St.,5,True,0.636,0.682,6,-4.329,1,0.036,0.384,0.0,0.0729,0.572,120.282,224973,4.0,2000-01-01
もったいないとらんど,Pika Pika Fantajin,Kyary Pamyu Pamyu,4,True,0.575,0.963,6,-1.56,0,0.084,0.0264,0.0,0.0504,0.868,159.963,241908,4.0,2014-06-25
BEN AFFLECK,VIDÉ,seeyousoon,2,True,0.72,0.823,6,-8.923,1,0.296,0.0118,0.0006,0.145,0.633,139.885,182707,4.0,2020-07-31
Feuer in meiner Seele,"Tausend Träume, Vol. 4",Die Fischers,13,True,0.698,0.898,7,-4.157,1,0.03,0.307,0.0,0.0913,0.866,126.075,196613,4.0,2007-07-23
Habanera Revolution,Sir Barksalot,X-Ray Dog,7,True,0.515,0.742,5,-8.716,1,0.0476,0.24,0.0285,0.337,0.42,84.931,137952,4.0,2017-02-23
Gezurraren Lubakietan Ezkutaturik,Egunero Hasten Da,Basaki,1,True,0.453,0.975,1,-2.903,1,0.192,0.0006,0.0,0.075,0.444,176.156,230813,4.0,2011-05-10
He is Coerced to Look,A Descent into the Maelström,"Philip Glass, Philip Glass Ensemble",2,True,0.49,0.033,9,-22.837,0,0.0336,0.847,0.0045,0.129,0.0731,88.566,128187,3.0,2003-12-09
Suckas,The Best of Cutthoat Committee,Cutthoat Committee,7,True,0.676,0.588,1,-8.473,1,0.321,0.0525,0.0,0.259,0.624,91.217,181787,4.0,2009-05-31
"Piano Concerto No. 3 in D Minor, Op. 30: II. Intermezzo - Adagio",Rachmaninoff Concertos Nos. 1 & 3,"Sergei Rachmaninoff, Byron Janis",5,True,0.193,0.0624,1,-23.884,1,0.0354,0.983,0.831,0.118,0.0363,81.576,605067,4.0,1997-04-15
Playboys,Ode To Joy,The Deadly Snakes,3,True,0.21,0.86,4,-2.187,1,0.0738,0.0121,0.0001,0.142,0.402,164.762,167507,3.0,2003-04-15
Hot When You Cry,Stiff,Hammerhead,7,True,0.442,0.966,8,-2.557,0,0.066,0.0004,0.0,0.29,0.617,130.587,271187,4.0,2007-06-13
Cicada,Acoustically Yours,Bonny Morgan,5,True,0.501,0.356,9,-9.735,0,0.0276,0.742,0.0,0.0982,0.456,150.494,231653,4.0,2007-11-29
Pieces de clavecin: Suite in D Minor - major: II. Les Niais de Sologne and two Doubles,"Rameau: Harpsichord Music, Vol. 1","Jean-Philippe Rameau, Gilbert Rowland",20,True,0.275,0.364,1,-17.57,1,0.0343,0.605,0.0022,0.0744,0.863,118.259,377533,4.0,1994-10-31
She Don't Know,Lindy's Party,The Bolshoi,5,True,0.635,0.881,4,-8.751,0,0.0267,0.0178,0.0019,0.265,0.809,126.998,296880,4.0,1987-09-14
Blades of Justice,StarCraft 2: Legacy of the Void Soundtrack,"Jason Hayes, Mike Patti",9,True,0.469,0.494,10,-12.04,0,0.0374,0.455,0.849,0.106,0.119,155.073,192280,1.0,2015-11-10
The Last Time,Now You Know,Justin Roth,5,True,0.554,0.369,1,-12.49,0,0.027,0.329,0.0,0.237,0.25,88.011,259680,4.0,2011-05-03
The Jack,Speed of Grace (A Tribute to Ac / Dc),"Jens Thomas, Verneri Pohjola",5,True,0.412,0.126,4,-18.177,1,0.062,0.9,0.0251,0.115,0.133,167.872,317997,3.0,2012-01-27
Lonely Ain't Easy,Burn.Flicker.Die,American Aquarium,3,True,0.528,0.406,7,-7.744,1,0.0313,0.142,0.0,0.159,0.186,127.081,287747,3.0,2012-08-28
"Rhiannon - Live at Warner Brothers Studios in Burbank, CA 5/23/97",The Dance,Fleetwood Mac,4,True,0.528,0.635,9,-9.716,0,0.0457,0.219,0.0003,0.815,0.325,125.951,408373,4.0,1997-08-19
Police Nabbed My Dad,Ho Ho Ho,Bobnoxious,2,True,0.625,0.732,5,-8.219,1,0.0275,0.0002,0.0001,0.146,0.71,126.033,155760,4.0,2005-01-01
A Tear for Every Year,Another Country,Morton Valence,4,True,0.323,0.34,9,-12.169,1,0.0295,0.234,0.281,0.114,0.228,135.809,168047,3.0,2015-04-06
Простые вещи,Космонавтам,Легендарные Пластилиновые Ноги,5,True,0.679,0.682,6,-4.991,0,0.0255,0.36,0.0001,0.105,0.581,113.0,256533,4.0,2009-04-24
Highly Suspicious,Evil Urges,My Morning Jacket,3,True,0.776,0.573,5,-6.856,0,0.0577,0.0108,0.0014,0.0484,0.888,119.378,184893,4.0,2008-06-10
All The Great Long Afternoon,In The Buffalo Surround,Dennis Crommett,5,True,0.677,0.237,5,-13.346,1,0.031,0.755,0.0628,0.131,0.129,97.027,186573,4.0,2011-01-01
Made of Gold (NOW What's Next!),"NOW That's What I Call Music, Vol. 65",Olivia Noelle,19,True,0.481,0.585,0,-4.446,1,0.209,0.155,0.0,0.394,0.679,121.681,208573,4.0,2018-02-02
Rite Of Way,The Weather Inside,Vervein,9,True,0.246,0.509,4,-13.067,1,0.0274,0.0273,0.852,0.111,0.307,142.406,252960,1.0,2005-11-10
That's When It Hurts,C4,Michael Angelo Batio,5,True,0.436,0.904,11,-5.125,1,0.0419,0.0057,0.0,0.11,0.506,130.06,270120,4.0,2001-01-01
Harp and Soul,Transistions,"Steven Halpern, Georgia Kelly",5,True,0.315,0.247,7,-17.598,0,0.0358,0.99,0.918,0.13,0.0359,132.399,231853,4.0,2001-10-10
Dream Girl,"Ain't Worried Bout Nuttin', Vol. 3","King Ca$h, Danny",10,True,0.339,0.65,9,-6.758,0,0.197,0.0736,0.0,0.131,0.455,82.28,270791,4.0,2020-09-07
The Downshined,Lord of the Cynics,Acumen Nation,9,True,0.27,0.866,8,-6.436,1,0.123,0.0003,0.0405,0.246,0.457,134.659,510867,4.0,2003-01-01
You Turned The Tables On Me,Everything I Love,Johnny Varro,1,True,0.567,0.196,7,-22.93,0,0.0378,0.798,0.111,0.132,0.448,64.469,258333,4.0,2006-10-06
Into a New World (Drums & Percussions Dub Mix),Into a New World,Gravity Noir,3,True,0.755,0.777,11,-11.822,0,0.0433,0.0,0.938,0.238,0.745,130.043,296306,4.0,2017-05-01
A DUB AGAINST WAR,IN DUB,KMFDM,5,True,0.531,0.864,9,-9.151,1,0.0498,0.0003,0.509,0.158,0.584,161.06,359395,4.0,2020-08-21
Безумица,Коллекция,Philipp Kirkorov,9,True,0.686,0.419,0,-13.73,0,0.029,0.167,0.0032,0.0615,0.295,127.32,248400,4.0,2013-09-24
Winter Wonderland,Christmas With Friends,Jason Manns,2,True,0.83,0.222,11,-10.885,1,0.0592,0.489,0.0,0.101,0.806,129.092,87252,4.0,2014-12-05
Dirt (Head Snap Mix),Multislacker (The Official Soundtrack Sessions),Andy Colvin & Ed Hall,3,True,0.501,0.795,0,-9.441,0,0.0625,0.889,0.0016,0.45,0.61,103.576,125937,3.0,2015-04-30
My Fate Is In Your Hands,"If You Got To Ask, You Ain't Got It!",Fats Waller,8,True,0.628,0.208,5,-18.304,1,0.0558,0.98,0.938,0.14,0.44,134.126,160693,4.0,1926-01-01
Off My Mind,Get Fired,Smoking Popes,7,True,0.354,0.877,1,-5.651,0,0.0782,0.0,0.0428,0.0954,0.225,119.056,149893,4.0,2010-10-12
Man Of His Words,Butterfly Kisses,Bob Carlisle,3,True,0.439,0.383,2,-11.409,1,0.0339,0.317,0.0,0.182,0.0584,139.945,297800,4.0,1997-07-01
The Fire Truck,50 Best Sing-Alongs,Sing n Play,17,True,0.753,0.544,5,-8.265,1,0.0353,0.419,0.0,0.17,0.707,111.926,128428,4.0,2013-11-08
"Die Jahreszeiten, Hob. XXI:3 ""Der Herbst"": No. 23, Nun zeiget das entblößte Feld",Haydn: Die Jahreszeiten,"Franz Joseph Haydn, Kurt Widmer",5,True,0.417,0.0769,6,-24.735,0,0.0556,0.917,0.0,0.673,0.184,67.392,66533,4.0,1991-01-01
Battlefield (Arr. C. Papworth),Defined,BYU Noteworthy,5,True,0.632,0.692,7,-5.991,1,0.0829,0.553,0.0,0.0997,0.545,144.972,257227,4.0,2010-06-01
Columbo,Down Santic Way,Augustus Pablo,8,True,0.71,0.569,8,-8.374,0,0.0447,0.163,0.868,0.332,0.572,129.144,193013,4.0,2005-01-01
Song of Unrest,A Pill for Loneliness,City and Colour,7,True,0.222,0.71,0,-4.266,1,0.0391,0.116,0.0049,0.157,0.34,82.94,285627,4.0,2019-10-04
"Born Free (From ""Born Free"")",John Barry: The Collection - 40 Years Of Film Music,The City of Prague Philharmonic Orchestra,10,True,0.217,0.0964,5,-20.049,1,0.0374,0.916,0.723,0.118,0.0703,107.286,352000,3.0,2001-05-22
Invocation,Alexa Wildish,Alexa Wildish,5,True,0.207,0.0723,6,-13.294,1,0.0368,0.951,0.0001,0.0966,0.183,140.602,152331,3.0,2020-01-31
"Messiah, HWV 56: Part II: Recitative: All they that see Him (Tenor)",Handel: Messiah,"George Frideric Handel, Nathalie Paulin",18,True,0.49,0.217,7,-17.544,1,0.0397,0.832,0.0002,0.533,0.317,110.01,45813,4.0,2008-01-01
The Theory of Everything,The Magnificent Mundane,John Boda,11,True,0.502,0.324,4,-16.882,0,0.094,0.537,0.0711,0.0695,0.263,105.81,447400,4.0,2006-06-14
"Never, Never Gonna Give Ya Up (feat. Toby Keith)",Rebound,"Wayman Tisdale, Toby Keith",6,True,0.466,0.896,7,-7.308,1,0.0374,0.0329,0.0126,0.0881,0.796,84.276,289453,4.0,2008-10-21
Fuck Like a Movie Star,Music for Military Torture,Go Fight,2,True,0.762,0.9,5,-5.944,0,0.179,0.0065,0.0002,0.0482,0.568,140.047,257143,4.0,2013-04-05
Hide Away (feat. Envy Monroe),Hide Away (feat. Envy Monroe),"Blasterjaxx, Envy Monroe",1,True,0.573,0.746,10,-4.894,1,0.0421,0.0249,0.0,0.361,0.134,130.001,188000,4.0,2019-06-21
Language,Language,Porter Robinson,1,True,0.737,0.614,6,-6.001,0,0.4,0.0168,0.0534,0.0682,0.406,127.987,368476,4.0,2012-04-10
One Pretty Mess,Supernominal Paraphernalia,Birdy,6,True,0.405,0.451,6,-8.855,1,0.0285,0.583,0.0,0.355,0.287,111.546,192810,3.0,1999-03-09
My Soul Awaits,Eternity,Tina Guo,1,True,0.236,0.649,2,-6.507,1,0.0338,0.416,0.898,0.0646,0.0827,109.897,264827,4.0,2014-03-25
Parfum,QHCSF (The Quintet Of The Hot Club Of San Francisco),"The Quintet of the Hot Club of San Francisco, Paul Mehling",14,True,0.583,0.141,0,-14.904,1,0.0612,0.945,0.811,0.147,0.189,109.573,189173,4.0,2006-01-01
Lorraine,Fairweather,Sam Hoffman,7,True,0.667,0.332,7,-12.543,1,0.0308,0.0048,0.0814,0.0913,0.196,130.054,336000,5.0,2018-11-13
Gaîté parisienne: Mazurka,Offenbach: Gaite Parisienne; The Tales of Hoffmann: Intermezzo,"Jacques Offenbach, Arthur Fiedler",5,True,0.434,0.423,5,-11.586,1,0.0317,0.384,0.0,0.185,0.619,145.959,131640,3.0,1995-11-07
Joutsenet,Vain elämää - kausi 3 ilta,Paula Koivuniemi,5,True,0.582,0.517,7,-7.116,0,0.0353,0.0637,0.0,0.112,0.294,81.856,182053,4.0,2014-11-07
Belly Full of Hurt,Belly Full of Hurt,The Redlines,1,True,0.369,0.61,4,-8.798,0,0.0314,0.0109,0.0073,0.0729,0.722,140.621,157112,3.0,2020-04-17
"Symphony No. 4 in B-Flat Major, Op. 60: IV. Allegro ma non troppo (Live)",Beethoven: Symphonies Nos. 1-9 (Live),"Ludwig van Beethoven, Malmö Symphony Orchestra",8,True,0.358,0.235,10,-18.961,1,0.0369,0.948,0.899,0.322,0.513,140.287,428347,4.0,2020-06-05
From Four Until Late,Martin Scorsese Presents The Blues: Robert Johnson,Robert Johnson,7,True,0.773,0.173,0,-11.885,1,0.0589,0.981,0.0002,0.0746,0.502,109.757,143293,4.0,1936-01-01
Inside Silvia,Working Class Dog,Rick Springfield,10,True,0.314,0.273,10,-13.864,1,0.0296,0.964,0.455,0.11,0.124,98.126,284627,4.0,1981-01-01
Interrupted,What Another Man Spills,Lambchop,1,True,0.489,0.231,5,-16.844,0,0.0367,0.632,0.819,0.104,0.123,109.111,368800,4.0,1998-09-08
Don't This Road Look Rough And Rocky,That Old Book Of Mine,Curly Seckler,13,True,0.485,0.222,9,-13.912,1,0.037,0.798,0.0013,0.17,0.655,173.532,125267,4.0,2005-01-01
Wooden Box,Falling in Time,Concetta Abbate,12,True,0.545,0.169,9,-10.634,0,0.0433,0.947,0.0,0.137,0.436,106.742,117389,4.0,2015-01-20
Juan Jose,Estamos Gozando,Plena Libre,6,True,0.902,0.809,0,-4.437,0,0.0407,0.815,0.0,0.749,0.965,116.232,246813,4.0,2005-09-29
Glory Days Are Gone,Passing Train,Joel Harrison,4,True,0.533,0.29,8,-15.144,1,0.0481,0.388,0.027,0.103,0.125,143.77,300760,4.0,2009-05-28
Ain't Misbehavin',"Billie,Ella,Lena,Sarah!","Sarah Vaughan, George Treadwell & His All-Stars",8,True,0.603,0.146,8,-12.397,1,0.0425,0.985,0.0,0.129,0.608,111.761,181773,4.0,1980-01-01
Luke Crib,Too Afraid to Dance,Chuck Strangers,2,True,0.624,0.532,0,-9.618,0,0.327,0.227,0.0,0.152,0.238,158.204,85063,4.0,2020-10-20
Silent Night,A Traditional Christmas,Brian Crain,3,True,0.314,0.0172,0,-22.075,1,0.0386,0.975,0.911,0.132,0.0685,135.6,187080,4.0,1998-01-01
Zero,The Venom Is Going Global,The Pain Machinery,10,True,0.707,0.927,1,-8.836,1,0.047,0.0029,0.822,0.117,0.111,119.985,239880,4.0,2003-01-01
What to Do,Songs 91 to 85,Amy X Neuburg,7,True,0.749,0.749,2,-14.744,1,0.0834,0.218,0.0248,0.219,0.485,107.271,178040,4.0,1992-01-01
"Nerone: Stelle, tiranne stelle",Handel's Queens,"Giuseppe Maria Orlandini, Mary Bevan",6,True,0.243,0.0519,2,-23.37,1,0.0757,0.977,0.0,0.0848,0.117,88.636,327000,3.0,2019-07-05
The Crawl - Live,The Best of The Fabulous Thunderbirds: Early Birds Special,The Fabulous Thunderbirds,15,True,0.411,0.914,8,-8.085,1,0.108,0.123,0.0,0.723,0.823,150.518,177338,4.0,2011-06-14
Frideray,The Best Of Battlefield Band 1977-2001 / Temple Records - A 25 Year Legacy,Battlefield Band,9,True,0.142,0.155,2,-13.42,1,0.0371,0.971,0.976,0.0968,0.221,65.577,175480,4.0,2003-01-01
Mudali Thuma,Putumayo Kids Presents Asian Playground,Anura Jayasingha,10,True,0.758,0.442,0,-15.344,1,0.0402,0.515,0.0,0.0642,0.937,97.41,151653,4.0,2015-03-31
Zero The Controls,Or Give Me Death,Aqueduct,9,True,0.635,0.523,0,-9.484,1,0.0395,0.0387,0.0001,0.0982,0.539,152.996,277027,4.0,2007-01-01
Twilight Gap,Particle Horizon,Ascendant,5,True,0.262,0.253,2,-17.613,0,0.0364,0.368,0.88,0.218,0.0397,115.17,362000,4.0,2017-11-07
Violin Sonata: IV. Allegro,"Corigliano, J.: Violin and Piano Music","John Corigliano, Ida Bieler",4,True,0.442,0.189,2,-22.149,1,0.0454,0.965,0.134,0.165,0.323,145.475,478347,4.0,2008-12-16
Oil Birds,Ringworm Interiors,Circus Devils,12,True,0.143,0.558,0,-6.894,1,0.0373,0.536,0.0,0.354,0.0665,140.058,100400,3.0,2001-01-01
Son of Phoebus,Shards of Silver Fade,Midnight Odyssey,3,True,0.17,0.836,9,-8.403,0,0.0489,0.0106,0.946,0.17,0.0963,110.0,1083246,4.0,2015-09-17
Trust My Kiss,Hawaiian Melodies,Tunana Da Band,6,True,0.599,0.228,9,-14.692,1,0.03,0.808,0.0001,0.112,0.226,139.595,208187,4.0,2008-01-01
Smoothie King,"A Nice Night for an Evening, Vol. 2",Bowling For Soup,12,True,0.325,0.195,7,-16.365,1,0.0385,0.982,0.928,0.0821,0.622,78.717,291046,3.0,2019-12-20
Bird Flu,Night Owls 5: Bird Flu,"Syntax Records, DJ Wise",1,True,0.796,0.878,1,-6.534,1,0.126,0.0021,0.892,0.0637,0.528,84.999,56453,4.0,2010-10-05
天上的雲 - Remastered,雪在燒 (Remastered),Tracy Huang,8,True,0.145,0.236,9,-21.354,0,0.0351,0.158,0.734,0.317,0.0492,86.112,427360,4.0,1987-01-01
Baby Please Don't Leave Me,Sweet Tea,Buddy Guy,2,True,0.398,0.517,10,-5.693,0,0.0281,0.0001,0.874,0.0806,0.0525,78.211,442619,4.0,2001-05-15
Another Step,Wreck of Nerves,Uphill Battle,4,True,0.328,0.984,10,-2.109,1,0.124,0.0,0.861,0.14,0.249,102.859,196627,4.0,2004-02-24
Fado Tordo,Transparente,Mariza,12,True,0.575,0.401,6,-6.431,1,0.17,0.896,0.0,0.134,0.793,199.235,133653,4.0,2005-08-09
Beyond the Rain,Hallelujah,"Pat Surface, Mary LaPlant",7,True,0.378,0.412,9,-7.671,1,0.0303,0.643,0.0066,0.103,0.308,123.419,285893,4.0,2018-09-30
Get up Girl,Désobéissance (Version deluxe),Mylène Farmer,6,True,0.647,0.601,11,-7.149,0,0.0361,0.447,0.0034,0.079,0.378,180.021,217267,4.0,2018-11-30
Cumulonimbus,Zruism 1980-84,Zru Vogue,1,True,0.745,0.909,4,-13.206,0,0.062,0.496,0.922,0.0928,0.824,124.404,214720,4.0,1998-01-01
Looking For Life,Third Story,Take,4,True,0.887,0.852,6,-7.051,0,0.138,0.0356,0.608,0.154,0.604,99.015,321333,4.0,2004-06-03
"Piano Sonata No. 1 in C Minor, Op. 4: IV. Finale",Chopin: Piano Sonatas Nos. 1-3,"Frédéric Chopin, Idil Biret",4,True,0.384,0.196,0,-23.148,0,0.0323,0.974,0.915,0.151,0.376,114.627,428000,4.0,1991-07-02
She's Not Me,The Voyager,Jenny Lewis,2,True,0.453,0.771,4,-6.341,1,0.0273,0.0049,0.0019,0.271,0.794,93.193,249520,4.0,2014-07-25
Unused Spell,Suspiria Unreleased Material,Thom Yorke,2,True,0.16,0.348,7,-12.975,1,0.0396,0.747,0.97,0.679,0.0365,150.331,50158,5.0,2019-02-22
The Rain,Fully Qualified,Predator Dub Assassins,14,True,0.686,0.393,10,-9.123,1,0.0388,0.0007,0.0,0.119,0.447,70.037,256413,4.0,2009-12-16
The Sage,The Antidote,Marc Cary,9,True,0.273,0.226,9,-15.019,1,0.0397,0.55,0.798,0.11,0.0927,176.598,414333,3.0,1998-01-01
Little Blossom,Sings Old Time Country Favorites,Mac Wiseman,11,True,0.508,0.385,2,-9.549,1,0.033,0.489,0.0,0.128,0.507,110.486,167413,3.0,2000-01-01
Firewater,Bourbon & Beans,5 Cent Coffee,6,True,0.434,0.0732,0,-9.358,1,0.0351,0.641,0.0,0.116,0.167,135.796,172520,3.0,2008-01-01
Love Conquers All,One On One,Seals and Crofts,8,True,0.609,0.647,0,-9.664,1,0.0535,0.319,0.0,0.266,0.759,86.739,164267,4.0,1977-01-01
Underwater (feat. Dillon Francis),TREAT MYSELF (DELUXE),"Meghan Trainor, Dillon Francis",17,True,0.751,0.829,8,-5.801,1,0.0386,0.0063,0.0655,0.351,0.411,110.02,161947,4.0,2020-07-17
